# kind	source	symbol	disposition	rationale
facade	crates/gvm-client/src/typed/targets.rs	delete_oci_image_target	retained-construction	Retained for discoverability; accepts the canonical DeleteOciImageTargetRequest unchanged.
facade	crates/gvm-client/src/typed/targets.rs	delete_oci_image_target_parsed	removed	Removed by #609; delete_oci_image_target is the canonical typed convenience.
facade	crates/gvm-client/src/typed/targets.rs	delete_target	retained-construction	Retained for discoverability; accepts the canonical DeleteTargetRequest unchanged.
facade	crates/gvm-client/src/typed/targets.rs	delete_web_application_target	retained-construction	Retained for discoverability; accepts the canonical DeleteWebApplicationTargetRequest unchanged.
facade	crates/gvm-client/src/typed/targets.rs	delete_web_application_target_parsed	removed	Removed by #609; delete_web_application_target is the canonical typed convenience.
facade	crates/gvm-client/src/typed/targets.rs	get_oci_image_target	retained-construction	Retained for discoverability; accepts the canonical GetOciImageTargetRequest unchanged.
facade	crates/gvm-client/src/typed/targets.rs	get_oci_image_target_parsed	removed	Removed by #609; get_oci_image_target is the canonical typed convenience.
facade	crates/gvm-client/src/typed/targets.rs	get_oci_image_targets	retained-construction	Retained for discoverability; accepts the canonical GetOciImageTargetsRequest unchanged.
facade	crates/gvm-client/src/typed/targets.rs	get_oci_image_targets_parsed	removed	Removed by #609; get_oci_image_targets is the canonical typed convenience.
facade	crates/gvm-client/src/typed/targets.rs	get_target	retained-construction	Retained for discoverability; accepts the canonical GetTargetRequest unchanged.
facade	crates/gvm-client/src/typed/targets.rs	get_targets	retained-construction	Retained for discoverability; accepts the canonical GetTargetsRequest unchanged.
facade	crates/gvm-client/src/typed/targets.rs	get_web_application_target	retained-construction	Retained for discoverability; accepts the canonical GetWebApplicationTargetRequest unchanged.
facade	crates/gvm-client/src/typed/targets.rs	get_web_application_target_parsed	removed	Removed by #609; get_web_application_target is the canonical typed convenience.
facade	crates/gvm-client/src/typed/targets.rs	get_web_application_targets	retained-construction	Retained for discoverability; accepts the canonical GetWebApplicationTargetsRequest unchanged.
facade	crates/gvm-client/src/typed/targets.rs	get_web_application_targets_parsed	removed	Removed by #609; get_web_application_targets is the canonical typed convenience.
facade	crates/gvm-client/src/typed/targets.rs	modify_oci_image_target	retained-construction	Retained for discoverability; accepts the canonical ModifyOciImageTargetRequest unchanged.
facade	crates/gvm-client/src/typed/targets.rs	modify_oci_image_target_parsed	removed	Removed by #609; modify_oci_image_target is the canonical typed convenience.
facade	crates/gvm-client/src/typed/targets.rs	modify_target	retained-construction	Retained for discoverability; accepts the canonical ModifyTargetRequest unchanged.
facade	crates/gvm-client/src/typed/targets.rs	modify_web_application_target	retained-construction	Retained for discoverability; accepts the canonical ModifyWebApplicationTargetRequest unchanged.
facade	crates/gvm-client/src/typed/targets.rs	modify_web_application_target_parsed	removed	Removed by #609; modify_web_application_target is the canonical typed convenience.
facade	crates/gvm-client/src/typed/tickets.rs	create_ticket	frozen-ticket	Ticket surface is frozen by product scope.
facade	crates/gvm-client/src/typed/tickets.rs	get_tickets	frozen-ticket	Ticket surface is frozen by product scope.
facade	crates/gvm-client/src/typed/tickets.rs	modify_ticket	frozen-ticket	Ticket surface is frozen by product scope.
options	crates/gvm-gmp/src/commands/agent_groups.rs	CreateAgentGroupOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/agent_groups.rs	GetAgentGroupsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/agent_groups.rs	ModifyAgentGroupOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/agents.rs	AgentConfigOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/agents.rs	GetAgentsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/agents.rs	ModifyAgentControlScanConfigOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/agents.rs	ModifyAgentOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/aggregates.rs	GetAggregatesOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/aggregates.rs	GetAggregatesRequestOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/alerts.rs	AlertOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/alerts.rs	GetAlertsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/alerts.rs	TriggerAlertOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/assets.rs	CreateAssetOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/assets.rs	DeleteAssetOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/assets.rs	GetAssetsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/assets.rs	ModifyAssetOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/configs.rs	CloneConfigOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/configs.rs	CreateConfigOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/configs.rs	DeleteConfigOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/configs.rs	GetConfigOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/configs.rs	GetConfigsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/configs.rs	ModifyConfigOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/credentials.rs	CredentialOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/credentials.rs	CredentialStoreCredentialOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/credentials.rs	GetCredentialStoresOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/credentials.rs	GetCredentialsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/credentials.rs	ModifyCredentialOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/credentials.rs	ModifyCredentialStoreCredentialOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/credentials.rs	ModifyCredentialStoreOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/filters.rs	FilterOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/filters.rs	GetFiltersOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/groups.rs	GetGroupsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/groups.rs	GroupOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/hosts.rs	GetHostsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/hosts.rs	HostOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/integration_configs.rs	GetIntegrationConfigsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/integration_configs.rs	ModifyIntegrationConfigOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/notes.rs	GetNotesOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/notes.rs	ModifyNoteOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/notes.rs	NoteOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/nvts.rs	GetNvtPreferencesOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/nvts.rs	GetNvtsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/oci_image_targets.rs	CreateOciImageTargetOpts	removed	Removed by #609; fields now belong to CreateOciImageTargetRequest.
options	crates/gvm-gmp/src/commands/oci_image_targets.rs	GetOciImageTargetsOpts	removed	Removed by #609; fields now belong to GetOciImageTargetsRequest.
options	crates/gvm-gmp/src/commands/oci_image_targets.rs	ModifyOciImageTargetOpts	removed	Removed by #609; fields now belong to ModifyOciImageTargetRequest.
options	crates/gvm-gmp/src/commands/operating_systems.rs	GetOperatingSystemsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/overrides.rs	GetOverridesOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/overrides.rs	ModifyOverrideOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/overrides.rs	OverrideOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/permissions.rs	GetPermissionsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/permissions.rs	PermissionOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/port_lists.rs	GetPortListsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/port_lists.rs	ModifyPortListOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/port_lists.rs	PortListOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/report_configs.rs	CreateReportConfigOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/report_configs.rs	DeleteReportConfigOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/report_configs.rs	GetReportConfigsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/report_configs.rs	ModifyReportConfigOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/report_formats.rs	GetReportFormatsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/report_formats.rs	ReportFormatOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/reports.rs	CreateReportOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/reports.rs	ExportScanReportOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/reports.rs	GetAuditReportHostsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/reports.rs	GetAuditReportOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/reports.rs	GetReportDetailsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/reports.rs	GetReportExportOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/reports.rs	GetReportsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/reports.rs	GetScanReportOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/reports.rs	ImportReportOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/results.rs	GetResultsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/roles.rs	GetRolesOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/roles.rs	RoleOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/scan_configs.rs	ConfigOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/scan_configs.rs	GetPolicyOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/scan_configs.rs	GetScanConfigPreferencesOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/scan_configs.rs	GetScanConfigsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/scanners.rs	GetScannersOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/scanners.rs	ScannerOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/schedules.rs	GetSchedulesOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/schedules.rs	ScheduleOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/secinfo.rs	GetInfoListOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/secinfo.rs	GetSecInfoOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/system.rs	FilteredGetOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/system.rs	GetAggregatesOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/system.rs	GetFeedsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/system.rs	GetInfoOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/system.rs	GetResourceNamesOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/system.rs	ModifyLicenseOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/system.rs	RunWizardOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/system_reports.rs	GetSystemReportsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/tags.rs	GetTagsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/tags.rs	TagOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/targets.rs	CreateTargetOpts	removed	Removed by #607; fields now belong to CreateTargetRequest.
options	crates/gvm-gmp/src/commands/targets.rs	GetTargetsOpts	removed	Removed by #607; fields now belong to GetTargetsRequest.
options	crates/gvm-gmp/src/commands/targets.rs	ModifyTargetOpts	removed	Removed by #607; fields now belong to ModifyTargetRequest.
options	crates/gvm-gmp/src/commands/tasks.rs	CreateAgentGroupTaskOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/tasks.rs	CreateOciImageTargetTaskOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/tasks.rs	CreateTaskOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/tasks.rs	CreateWebApplicationTaskOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/tasks.rs	GetTasksOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/tasks.rs	ModifyTaskOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/tickets.rs	CreateTicketOpts	frozen-ticket	Ticket surface is frozen by product scope.
options	crates/gvm-gmp/src/commands/tickets.rs	GetTicketsOpts	frozen-ticket	Ticket surface is frozen by product scope.
options	crates/gvm-gmp/src/commands/tickets.rs	ModifyTicketOpts	frozen-ticket	Ticket surface is frozen by product scope.
options	crates/gvm-gmp/src/commands/tls_certificates.rs	GetTlsCertificatesOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/tls_certificates.rs	TlsCertificateOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/user_settings.rs	GetUserSettingsOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/user_settings.rs	ModifyUserSettingOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/users.rs	GetUsersOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/users.rs	ModifyUserOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/users.rs	UserOpts	transitional	Pending bounded family migration under #602.
options	crates/gvm-gmp/src/commands/web_application_targets.rs	CreateWebApplicationTargetOpts	removed	Removed by #609; fields now belong to CreateWebApplicationTargetRequest.
options	crates/gvm-gmp/src/commands/web_application_targets.rs	GetWebApplicationTargetsOpts	removed	Removed by #609; fields now belong to GetWebApplicationTargetsRequest.
options	crates/gvm-gmp/src/commands/web_application_targets.rs	ModifyWebApplicationTargetOpts	removed	Removed by #609; fields now belong to ModifyWebApplicationTargetRequest.
request	crates/gvm-gmp/src/commands/agent_groups.rs	CloneAgentGroupRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agent_groups.rs	CreateAgentGroupRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agent_groups.rs	DeleteAgentGroupRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agent_groups.rs	GetAgentGroupRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agent_groups.rs	GetAgentGroupsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agent_groups.rs	ModifyAgentGroupRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agents.rs	DeleteAgentRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agents.rs	GetAgentInstallerInstructionRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agents.rs	GetAgentRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agents.rs	GetAgentSupportBundleRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agents.rs	GetAgentsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agents.rs	ModifyAgentControlScanConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agents.rs	ModifyAgentRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/agents.rs	SyncAgentsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/aggregates.rs	GetAggregatesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/aggregates.rs	GetLegacyAggregatesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/alerts.rs	CloneAlertRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/alerts.rs	CreateAlertRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/alerts.rs	DeleteAlertRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/alerts.rs	GetAlertRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/alerts.rs	GetAlertsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/alerts.rs	ModifyAlertRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/alerts.rs	TestAlertRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/alerts.rs	TriggerAlertRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/assets.rs	CreateAssetRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/assets.rs	DeleteAssetRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/assets.rs	GetAssetRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/assets.rs	GetAssetsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/assets.rs	ModifyAssetRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/authentication.rs	AuthenticateRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/configs.rs	CloneConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/configs.rs	CreateConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/configs.rs	DeleteConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/configs.rs	GetConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/configs.rs	GetConfigsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/configs.rs	ModifyConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/credentials.rs	CloneCredentialRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/credentials.rs	CreateCredentialRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/credentials.rs	CreateCredentialStoreCredentialRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/credentials.rs	DeleteCredentialRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/credentials.rs	GetCredentialRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/credentials.rs	GetCredentialStoreRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/credentials.rs	GetCredentialStoresRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/credentials.rs	GetCredentialsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/credentials.rs	ModifyCredentialRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/credentials.rs	ModifyCredentialStoreCredentialRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/credentials.rs	ModifyCredentialStoreRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/credentials.rs	VerifyCredentialStoreRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/features.rs	GetFeaturesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/feed.rs	GetFeedRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/feed.rs	GetFeedsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/filters.rs	CreateFilterRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/filters.rs	DeleteFilterRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/filters.rs	GetFiltersRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/filters.rs	ModifyFilterRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/groups.rs	CreateGroupRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/groups.rs	DeleteGroupRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/groups.rs	GetGroupsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/groups.rs	ModifyGroupRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/help.rs	HelpRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/help.rs	HelpWithModeRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/hosts.rs	CreateHostRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/hosts.rs	DeleteHostRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/hosts.rs	GetHostRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/hosts.rs	GetHostsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/hosts.rs	ModifyHostRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/integration_configs.rs	GetIntegrationConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/integration_configs.rs	GetIntegrationConfigsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/integration_configs.rs	ModifyIntegrationConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/notes.rs	CreateNoteRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/notes.rs	DeleteNoteRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/notes.rs	GetNotesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/notes.rs	ModifyNoteRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/nvts.rs	GetNvtFamiliesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/nvts.rs	GetNvtPreferenceRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/nvts.rs	GetNvtPreferencesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/nvts.rs	GetNvtRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/nvts.rs	GetNvtsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/nvts.rs	GetScanConfigNvtRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/nvts.rs	GetScanConfigNvtsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/oci_image_targets.rs	CloneOciImageTargetRequest	canonical-request	Complete clone input with semantic alias metadata, direct encoding, and typed response.
request	crates/gvm-gmp/src/commands/oci_image_targets.rs	CreateOciImageTargetRequest	canonical-request	Complete create input with direct metadata/encoding and typed response.
request	crates/gvm-gmp/src/commands/oci_image_targets.rs	DeleteOciImageTargetRequest	canonical-request	Complete delete input with direct metadata/encoding and typed response.
request	crates/gvm-gmp/src/commands/oci_image_targets.rs	GetOciImageTargetRequest	canonical-request	Complete detail input with semantic alias metadata, direct encoding, and typed response.
request	crates/gvm-gmp/src/commands/oci_image_targets.rs	GetOciImageTargetsRequest	canonical-request	Complete list input with direct metadata/encoding and typed response.
request	crates/gvm-gmp/src/commands/oci_image_targets.rs	ModifyOciImageTargetRequest	canonical-request	Complete modify input with direct metadata/encoding and typed response.
request	crates/gvm-gmp/src/commands/operating_systems.rs	DeleteOperatingSystemAssetRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/operating_systems.rs	GetOperatingSystemAssetRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/operating_systems.rs	GetOperatingSystemAssetsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/operating_systems.rs	ModifyOperatingSystemAssetRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/overrides.rs	CreateOverrideRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/overrides.rs	DeleteOverrideRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/overrides.rs	GetOverridesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/overrides.rs	ModifyOverrideRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/permissions.rs	CreatePermissionRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/permissions.rs	DeletePermissionRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/permissions.rs	GetPermissionsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/permissions.rs	ModifyPermissionRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/port_lists.rs	CreatePortListRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/port_lists.rs	CreatePortRangeRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/port_lists.rs	DeletePortListRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/port_lists.rs	DeletePortRangeRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/port_lists.rs	GetPortListsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/port_lists.rs	ModifyPortListRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/report_configs.rs	CreateReportConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/report_configs.rs	CreateReportConfigWithOptsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/report_configs.rs	DeleteReportConfigWithOptsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/report_configs.rs	GetReportConfigsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/report_configs.rs	GetReportConfigsWithOptsRequest	transitional	Pending bounded family migration under #602.
